group_type,group_key,group_name,kanji_list,kanji_count
onyomi,コウ,音読み: コウ,"袷,黄,岡,鈎,恰,噛,亨,興,桁,交,侯,候,倖,光,公,功,効,勾,厚,口,向,后,喉,坑,垢,好,孔,孝,宏,工,巧,巷,幸,広,庚,康,弘,恒,慌,抗,拘,控,攻,昂,晃,更,杭,校,梗,構,江,洪,浩,港,溝,甲,皇,硬,稿,糠,紅,紘,絞,綱,耕,考,肯,肱,腔,膏,航,荒,行,衡,講,貢,購,郊,酵,鉱,砿,鋼,閤,降,項,香,高,鴻,劫,壕,肴,皐,鮫,縞,尻,糟,叩,虹,蛤,釦,幌,岬,亙,亘,藁,亢,伉,佝,倥,傚,冓,冦,凰,刧,匣,吽,吭,吼,呷,咬,哄,哽,哮,嚆,嚮,堽,壙,媾,嫦,寇,岫,峇,崗,廣,徨,恆,恍,惶,慷,扣,扛,搆,攷,效,敲,杲,昊,昴,晄,晧,曠,昿,杠,栲,棡,椌,槁,槓,槹,汞,洽,洸,浤,淆,湟,溘,滉,滬,烋,煌,爻,犒,狡,猴,皋,皓,盍,盒,睾,矼,礦,磽,稾,窖,篁,篝,簧,粳,絋,絳,絖,絎,纐,缸,羔,羹,羮,耿,肛,肓,胛,胯,胱,膠,苟,蒿,薨,號,蚣,蛟,蝗,覯,訌,詬,誥,軣,逅,遘,鉤,鍠,鎬,鏗,鑛,閘,閧,闔,隍,靠,頏,餝,鬨,鰉,鱇,鵁,鴿,鵺,黌,丂,佮,侊,侾,俲,倄,偟,傐,儣,兤,劥,劶,匌,匟,厷,叝,呍,哠,哼,喤,嗃,嗑,嘷,嚙,囥,垙,垕,垬,堈,堠,墝,夅,夯,夰,奛,奟,姣,姤,姮,姯,媓,宖,宯,宺,宼,岣,岲,崆,嵪,嵺,嶸,庨,彀,彄,忼,悎,悾,懬,懭,挍,挭,掐,掯,揈,搞,摳,撽,擤,昦,晎,暠,暤,暭,曂,构,柙,栙,栳,桄,楻,榥,榼,櫜,殽,汯,沆,沟,洚,洨,淏,渹,滈,漖,潢,澋,澒,澔,灝,灮,炕,炗,烘,烤,烺,煹,熿,牨,牼,獷,玜,玽,珓,珩,瑝,璜,瓨,瘊,癀,皜,皝,皥,睺,瞌,矦,硄,硜,硡,硣,硤,碽,磺,祫,秏,秔,稉,穅,竑,笱,筕,筪,篊,篙,簄,簆,粇,粠,糇,糕,紭,絚,綆,綋,緪,緱,縨,纊,罡,翃,翈,翺,耇,耈,耠,耾,肎,胶,舡,舺,艎,芁,芤,茳,荇,莄,莕,葒,蓈,蔲,蕻,薅,薧,藳,蘅,虠,蠔,衁,衖,裌,褠,觥,訇,訽,詥,誙,誟,諕,謊,譹,谹,谾,豇,賋,贛,跤,跲,輷,轇,迒,郃,郈,郜,郟,鄗,鄺,醘,釭,鈜,鉀,鉷,鉸,鉿,銗,銧,鋐,鍞,鍧,鍭,鎤,鐄,鑅,閌,閎,阬,雊,鞚,鞲,韐,韝,顥,餚,餱,餻,骯,骹,骾,髐,髛,鯁,鯸,鰪,鱟,鴴,鵊,鵼,鶊,鷇,黆,黋,鼛,齁,齩,僙,黃,練",501
onyomi,アン,音読み: アン,"安,庵,按,暗,案,闇,鞍,晏,罨,菴,諳,餡,鮟,黯,黶,侒,匼,唵,妟,姲,晻,氨,葊,銨,鴳,鵪,鶕,鷃,馣",29
onyomi,キョウ,音読み: キョウ,"杏,橿,叶,享,京,供,侠,僑,兇,競,共,凶,協,匡,叫,喬,境,峡,強,彊,怯,恐,恭,挟,教,橋,況,狂,狭,矯,胸,脅,蕎,郷,鏡,響,饗,驚,佼,匝,頬,脇,亰,僵,兢,竸,冂,况,匈,夾,姜,嬌,峽,廾,徼,恟,恊,抂,拱,挾,曉,框,梟,橇,洶,狹,畊,疆,皎,竅,筐,筺,筴,篋,繦,羌,莢,薑,蛩,蛬,襁,誑,跫,轎,鋏,陜,鞏,竟,驕,亯,俠,儌,冋,冾,刼,劦,劻,勥,勰,匓,匧,匩,卬,卭,响,嗋,嘵,噭,塨,嵹,嶠,巩,弜,怳,恇,恔,愜,愶,憍,拲,撟,撬,敽,晑,曏,极,枵,栱,梜,槗,歊,殭,汹,澃,獍,珙,珦,畺,疅,皛,皢,皦,眶,砝,筇,簥,繮,羗,脋,膮,臫,荍,蔃,薌,藠,蛺,蜐,蜣,蟜,蠁,衱,詗,詾,誆,貺,趫,趬,蹺,蹻,軭,逛,邛,鄥,銎,鏹,鐈,陿,韁,頰,髜,魥,鱎,鱜,鵟,鷮,麘,龏,龔,鄕,響",190
onyomi,エキ,音読み: エキ,"易,液,疫,益,駅,亦,奕,懌,掖,繹,腋,蜴,蝪,謚,諡,驛,鯣,嗌,圛,埸,嶧,帟,弈,斁,晹,曎,棭,歝,痬,睪,豛,醳",32
onyomi,セイ,音読み: セイ,"井,甥,鯖,省,鉦,世,凄,制,勢,姓,征,性,成,政,整,星,晴,棲,栖,正,清,牲,生,盛,精,聖,声,製,西,誠,誓,請,逝,醒,青,静,斉,栴,瀞,婿,貰,靖,儕,丗,嘶,壻,悽,惺,掣,撕,擠,旌,晟,晢,淒,睛,穽,筬,聟,聲,腥,臍,萋,菁,薺,蜻,齎,躋,霽,靜,齏,韲,齊,亝,佂,偗,卋,卥,嚌,圊,垩,夝,妌,姃,娍,婧,宑,宬,帨,徰,怔,捿,斊,晠,暒,栬,樨,泚,泲,涗,淛,渻,漈,澨,煋,狾,猘,玼,珹,瑆,甠,瘛,皨,眚,睜,睲,硒,穄,穧,竫,箐,箵,篂,粞,紪,脃,脺,荿,萕,蔧,虀,蠐,裞,謭,譾,貹,賷,迣,郕,釮,鋮,阱,隮,靘,靚,騂,鮆,鮏,鯯,鯹,鰶,鶄,鼪,鼱,凊",155
onyomi,ガイ,音読み: ガイ,"亥,凱,劾,外,害,崖,慨,概,涯,碍,蓋,街,該,骸,刈,苅,乂,剴,啀,垓,孩,乢,崕,崔,愾,榿,漑,皚,盖,睚,磑,礙,葢,駭,厓,哎,嘊,奒,姟,峗,懝,捱,桅,氦,漄,獃,頠,騃,槪,慨",50
onyomi,イク,音読み: イク,"育,郁,粥,毓,礇,鬻,俼,哊,堉,彧,昱,栯,淯,煜,薁,蘛,蜟,逳,錥",19
onyomi,イチ,音読み: イチ,"一,壱,弌,壹,聿",5
onyomi,イツ,音読み: イツ,"溢,逸,揖,佚,噎,軼,鎰,鴪,鷸,佾,泆,燚,矞,茟,遹,釔,銉,霱,鱊,鳦",20
onyomi,トウ,音読み: トウ,"稲,吋,兜,桐,沓,逗,登,倒,党,冬,凍,刀,唐,塔,塘,套,宕,島,嶋,悼,投,搭,東,桃,梼,棟,盗,淘,湯,涛,灯,燈,当,痘,祷,等,答,筒,糖,統,到,董,蕩,藤,討,謄,豆,踏,逃,透,鐙,陶,頭,騰,闘,樋,亠,僮,儻,剳,叨,嶌,嶝,帑,幢,掏,掉,掟,搗,搨,撓,擣,朷,档,檮,棹,棠,榻,橙,櫂,盜,濤,淌,滔,滕,溏,當,疼,盪,蘯,磴,礑,稻,竇,箚,籐,籘,粡,綯,縢,纛,罩,苳,荅,荳,螳,蟷,襠,譫,蹈,迯,酘,釖,陦,鞜,鞳,韜,饕,骰,鬧,鬪,鶇,鶫,黨,鼕,伖,佟,侗,倲,偒,傏,僜,儯,凳,刂,匋,咅,咮,啁,嗒,噔,噡,噵,垌,塌,墖,墱,壔,婾,嬁,峒,峝,嶹,幐,弢,彤,忉,愓,憃,懂,戃,戇,搪,搯,摚,撘,擋,攩,曈,朾,梪,棖,樁,橕,橖,櫈,洮,涷,湞,溻,漛,漯,潒,烔,燙,燾,牚,獞,瑫,瑭,璒,璫,畗,痌,瘩,眔,眮,瞪,碭,祹,禱,秱,穜,筩,箽,篖,篼,簦,簹,紏,絧,綂,缿,翿,耷,脰,膅,膛,艠,茼,菪,蓪,蕫,蝀,螗,螣,衕,衜,衟,覴,詜,詷,誻,謟,譶,讜,豋,趟,踔,蹋,蹬,蹹,躢,躺,軇,轁,迵,逿,遝,遢,鄧,鈄,鉵,鋀,鋥,錔,鎕,鏜,闒,陡,隚,隝,隥,隯,鞀,鞉,鞱,鞺,餖,餳,餹,饀,駧,鬦,鬭,魛,鮦,鯟,鰧,鵫,黈,鼗,鼟,龖,哃,噇,崠",287
onyomi,ウ,音読み: ウ,"芋,右,宇,烏,羽,迂,雨,胡,于,嗚,嫗,挧,桙,燠,盂,禹,紆,偊,圩,扜,杅,玗,瑀,竽,虶,邘,鄅,釪,雩,骬",30
onyomi,イン,音読み: イン,"允,印,咽,員,因,姻,引,飲,淫,胤,蔭,院,陰,隠,韻,寅,堙,婬,尹,廴,恁,慇,飮,殞,殷,氤,湮,茵,贇,隕,隱,霪,韵,鸚,乚,侌,傊,冘,匀,喑,囙,夤,奫,婣,廕,愔,昀,檃,櫽,洇,狁,畇,瘖,癊,癮,磒,磤,禋,筠,絪,縜,胭,螾,蟫,裀,讔,鈝,鋆,闉,阥,隂,霣,靷,頵,駰,勻",76
onyomi,テイ,音読み: テイ,"鵜,綴,亭,低,停,偵,剃,貞,呈,堤,定,帝,底,庭,廷,弟,悌,抵,提,梯,汀,碇,禎,程,締,艇,訂,諦,蹄,逓,邸,鄭,釘,鼎,薙,叮,啼,嚔,嚏,姨,幀,柢,棣,楴,涕,渟,牴,疔,睇,蒂,蔕,蟶,觝,詆,逞,遉,遞,酊,酲,霆,騁,髢,仃,仾,侹,偙,傺,僀,叕,呧,嗁,圢,埕,埞,奃,奵,娣,婷,媜,屜,屧,崹,嵿,弤,彘,怟,慸,揁,揥,晸,杕,桯,椗,楨,檉,殢,氐,泜,浧,渧,玎,珵,珽,璏,矴,碲,禘,稊,筳,綈,緹,罤,耓,耵,聤,苐,荑,莛,葶,蝃,螮,袛,裎,赬,踅,踶,蹏,軑,遰,釱,銻,鋌,鍉,鍗,鐟,阷,隄,靗,靪,鞮,頲,頳,飣,騠,骶,鬀,鬄,鯳,鴺,鶗,鷉,鼑,娗,屟,禎",155
onyomi,チュウ,音読み: チュウ,"丑,沖,中,仲,宙,忠,抽,昼,柱,注,虫,衷,註,酎,鋳,駐,紬,肘,紐,儔,冑,冲,惆,晝,狆,疇,畴,稠,籌,籀,紂,綢,胄,蟲,誅,躊,鈕,鍮,鑄,丒,丟,伷,嚋,妕,妯,幬,忡,杻,椆,瘳,盅,矪,籒,縶,翀,茽,葤,裯,譸,蹰,躕,輈,釞,鈾,馽,鵃,种",67
onyomi,カク,音読み: カク,"碓,劃,嚇,各,廓,拡,撹,格,核,殻,獲,確,穫,覚,角,赫,較,郭,閣,隔,革,掴,鶴,塙,喀,咯,埆,幗,恪,愨,挌,攪,擱,擴,攫,桷,椁,槨,殼,狢,癨,矍,硅,膈,膕,茖,覈,覺,貉,钁,霍,馘,駮,骼,鬲,鷽,咟,嚄,嚝,壳,彍,愙,挄,捁,捔,搉,搿,摑,攉,斠,榷,槅,檴,毃,漍,濩,焃,爀,爴,珏,癋,硞,确,碻,礐,礭,緙,翮,胳,臵,藿,蛒,蟈,蠚,衉,覐,謋,謞,郝,鑊,靃,靎,靏,鞟,鞹,騞,鸖,龣,傕,嗝",110
onyomi,キュウ,音読み: キュウ,"臼,厩,丘,久,仇,休,及,吸,宮,弓,急,救,朽,求,汲,泣,灸,球,究,窮,笈,級,糾,給,旧,九,玖,韮,鳩,咎,嗅,岌,廐,廏,恷,柩,樛,歙,毬,疚,皀,穹,糺,翕,舅,舊,蚯,裘,貅,赳,躬,逑,邱,韭,鬮,乣,伋,俅,匑,匛,嘼,噏,坵,宆,庥,斲,桕,梂,浗,潝,牞,璆,竆,糗,絿,舏,艽,芎,芨,莍,蓲,藭,虬,虯,觩,訄,訅,賕,躳,銶,镹,闟,髤,髹,鵂,鼼,齅,齨,丩",99
onyomi,カ,音読み: カ,"渦,瓜,榎,下,化,仮,何,伽,価,佳,加,可,嘉,夏,嫁,家,寡,科,暇,果,架,歌,河,火,珂,禍,禾,稼,箇,花,苛,茄,荷,華,菓,蝦,課,嘩,貨,迦,過,霞,駕,樺,靴,卦,鍋,个,假,價,厦,呵,哥,囮,堝,夥,崋,廈,彁,戈,枷,柯,渮,珈,瑕,痂,窩,笳,罅,舸,葭,萪,蝸,蝌,訛,訶,謌,譁,譌,跏,踝,軻,遐,錵,鍜,顆,鰕,丅,伙,侉,俰,傢,冎,划,剮,叚,叧,吓,呿,咖,哬,哿,嘏,坷,夓,姱,岢,嵙,惈,戓,斝,椵,檟,煆,牁,牱,猓,猧,疜,瘕,瘸,盉,碬,稞,窠,笴,粿,綶,縀,耞,芲,荂,菏,蕐,蚜,蚵,蜾,誮,豗,豭,赮,輠,鈥,銙,鋘,鎵,鎶,鞾,餜,騢,騧,驊,骻,禍",154
onyomi,キョ,音読み: キョ,"嘘,去,居,巨,拒,拠,挙,渠,虚,許,距,鋸,据,裾,倨,墟,據,擧,舉,欅,歔,秬,筥,苣,踞,遽,醵,鉅,佉,凥,厺,埾,岠,弆,怇,抾,擭,柜,椐,歫,琚,璩,磲,祛,簴,籧,粔,耟,胠,腒,莒,蕖,虗,虡,蚷,袪,詎,詓,豦,鐻,阹,阺,魖,鮔,麮,噓,虛",67
onyomi,バイ,音読み: バイ,"唄,貝,倍,培,媒,梅,楳,煤,買,売,賠,陪,苺,莓,賣,霾,黴,凂,勱,坆,妺,抺,槑,浼,湈,玫,珻,痗,禖,蕒,薶,蛽,跊,鋂,霉,韎,梅",37
onyomi,ウツ,音読み: ウツ,"欝,蔚,鬱",3
onyomi,マン,音読み: マン,"鰻,幡,万,慢,満,漫,蔓,曼,幔,懣,滿,瞞,縵,萬,謾,蹣,鏝,饅,熳",19
onyomi,ボ,音読み: ボ,"姥,牡,募,墓,慕,戊,暮,母,簿,菩,姆,媽,拇,糢,謨,墲,娒,橅",18
onyomi,ホ,音読み: ホ,"浦,蒲,鮒,保,舗,鋪,圃,捕,歩,甫,補,輔,匍,匏,哺,埔,堡,舖,褓,逋,餔,鮑,佈,俌,圑,媬,晡,潽,痡,礟,緥,蒱,誧,酺,鮬,步",36
onyomi,ジュン,音読み: ジュン,"閏,准,循,旬,楯,殉,淳,準,潤,盾,純,巡,遵,醇,順,馴,凖,徇,恂,洵,筍,笋,荀,詢,鶉,犉",26
onyomi,ソン,音読み: ソン,"噂,存,孫,尊,損,村,遜,巽,樽,鱒,忖,拵,蹲,邨,僔,噀,嶟,捘,撙,猻,罇,蓀,鐏,飧",24
onyomi,ウン,音読み: ウン,"云,運,雲,慍,暈,紜,繧,耘,薀,蘊,褞,饂,鶤,惲,愪,抎,橒,氳,溳,澐,熅,篔,縕,耺,蒕,蕓,运,鄆,鄖,醞,韗,餫,鵾",33
onyomi,ジン,音読み: ジン,"荏,人,仁,刃,尋,甚,尽,腎,訊,迅,陣,靭,侭,仞,仭,儘,儿,刄,椹,潯,燼,盡,糂,蕈,蕁,衽,袵,靫,靱,囜,屻,忈,牣,秂,紉,紝,絍,蟳,訒,軔,鈓,韌,飪,烬",44
onyomi,ジ,音読み: ジ,"餌,事,似,侍,児,字,寺,慈,持,時,次,滋,治,爾,璽,磁,示,而,耳,自,辞,迩,亊,兒,孳,尓,岻,峙,怩,恃,珥,畤,粫,膩,臑,轜,辭,邇,雉,伱,你,佀,儞,刵,呢,咡,唲,壐,妮,您,抳,旎,旹,柅,栭,樲,檽,毦,洏,洱,礠,耏,胹,蚭,衈,誀,輀,辝,辤,駬,髵,鮞,鴯,尒",74
onyomi,エイ,音読み: エイ,"叡,営,嬰,影,映,曳,栄,永,泳,洩,瑛,盈,穎,頴,英,衛,詠,鋭,咏,營,塋,暎,曵,楹,榮,殪,潁,瀛,瑩,瓔,珱,睿,纓,翳,蠑,衞,裔,贏,郢,霙,偀,勩,呭,壡,媖,嬴,孾,拽,攖,曀,朠,枻,柡,栧,槥,殹,渶,濚,瀅,瀠,瀯,瀴,烓,煐,璟,瘞,癭,盁,瞖,碤,禜,籝,縈,繄,蘙,詍,讏,賏,跇,躛,鉠,鍈,鎣,韺,餲,鷖,黟",87
onyomi,エツ,音読み: エツ,"悦,謁,越,閲,曰,粤,鉞,噦,恱,暍,樾,泧,焆,蠮,鈌,謁",16
onyomi,オ,音読み: オ,"於,汚,唹,塢,淤,勜,噁,圬,埡,弙,杇,歍,汙,洿,瑦,螉,螐,鄔,隖,鰞",20
onyomi,テキ,音読み: テキ,"荻,摘,擢,敵,滴,的,笛,適,鏑,剔,廸,彳,擲,狄,覿,躑,迪,逖,倜,啇,惕,掦,擿,樀,歒,玓,篴,籊,莜,蔐,踢,蹢,靮,頔,馰,魡,鸐",37
onyomi,オク,音読み: オク,"億,屋,憶,臆,檍,悥,箼",7
onyomi,ヨウ,音読み: ヨウ,"桶,腰,鷹,蝿,傭,幼,妖,容,庸,揚,揺,擁,曜,楊,様,洋,溶,熔,用,窯,羊,耀,葉,蓉,要,謡,踊,遥,陽,養,沃,佯,俑,壅,夭,姚,孕,幺,廱,徭,恙,慂,慵,揄,搖,杳,昜,暘,曄,榕,樣,殀,漾,瀁,煬,燿,瑶,甬,痒,瘍,癢,癰,穃,窈,窰,膺,蛹,蠅,謠,踴,邀,鎔,雍,靨,飫,鷂,遙,瑤,佒,佣,偠,傛,傜,僌,劷,勈,勨,喓,嚈,垟,埇,墉,媱,媵,嫆,宎,岟,徉,恿,惥,愑,愹,懩,擪,攁,斿,暚,枖,枼,梄,殗,氧,滽,灉,炛,炴,烊,烑,煠,熀,燁,爗,牅,猺,珧,瑢,癕,皣,瞱,祅,禓,穾,窅,窑,窔,繇,羏,羪,腌,臃,舀,苚,苭,葽,蕹,訞,詇,譍,賸,軺,邕,鄘,鍚,鍱,鏞,阦,阳,雝,颺,颻,饁,饔,駚,鰑,鰩,鴞,鷕,鸎",168
onyomi,オツ,音読み: オツ,"乙,榲,膃,嗢,殟,淴",6
onyomi,シャ,音読み: シャ,"卸,舎,写,射,捨,赦,斜,煮,社,者,謝,車,遮,柘,這,偖,冩,奢,娑,寫,洒,瀉,灑,炙,蔗,藉,赭,鉈,鷓,佘,厙,唶,喏,奲,撦,榭,猞,硨,罝,蛼,賖,齄,煑,煮,社,者",46
onyomi,オン,音読み: オン,"恩,温,穏,音,瘟,穩,鰮,鰛,壈,搵,昷,蒽,轀,韞,溫",15
onyomi,ブン,音読み: ブン,"蚊,分,文,聞,馼,彣,汶,炆,絻,芠,莬,蟁,閿,雯,蚉",15
onyomi,ガ,音読み: ガ,"俄,峨,我,牙,画,臥,芽,賀,雅,餓,瓦,呀,哦,娥,峩,畫,莪,衙,訝,鵝,鵞,枙,珴,砑,誐,迓,齖",27
onyomi,ギ,音読み: ギ,"蛾,伎,偽,儀,妓,宜,戯,技,擬,欺,犠,疑,祇,義,蟻,誼,議,僞,嶬,巍,戲,曦,沂,犧,礒,羲,艤,萓,魏,儗,冝,凒,劓,宐,檥,漦,硪,竩,薿,蘶,螘,豙,逘,顗",44
onyomi,カイ,音読み: カイ,"介,会,解,回,塊,壊,廻,快,怪,悔,恢,懐,戒,拐,改,魁,晦,械,海,灰,界,皆,絵,芥,蟹,開,階,咳,鎧,掛,堺,鮭,潰,届,桧,丐,乖,价,會,偕,傀,囘,咼,喙,壞,夬,屆,嵬,廨,徊,恠,懷,揩,枴,檜,椢,楷,槐,獪,瑰,畍,疥,繪,膾,艾,薤,薈,蛔,蠏,觧,詼,誨,誡,諧,豈,迴,邂,醢,隗,鮠,鱠,丯,佪,侅,儈,凷,劊,叏,咍,唉,喈,喎,嘅,嘳,噲,圚,堦,塏,妎,媧,尬,嶰,庎,廆,廥,忋,恝,悈,悝,愷,憒,摡,晆,暟,檞,櫆,櫰,欬,殨,洄,湏,湝,澥,澮,濊,瀣,獬,玠,璯,瓌,畡,痎,瘣,盔,砎,磕,礚,祄,筷,箉,糩,糫,絓,緺,繢,罣,翽,胲,膎,芉,荄,蒯,蕢,薢,蚘,蚧,蛕,褱,詿,賅,鄶,鈣,鍇,閡,闓,闠,陔,隑,靧,頦,頮,頯,顪,駴,髁,魪,鮰,齘,吤,峐,廽,悔,海",183
onyomi,リ,音読み: リ,"浬,鯉,狸,哩,利,吏,履,李,梨,理,璃,痢,裏,裡,里,離,俚,俐,悧,罹,漓,犂,犁,籬,莅,莉,蜊,詈,貍,釐,驪,刕,唎,嚟,娌,嫠,孋,峲,梩,氂,灕,猍,縭,艃,蒞,蘺,褵,邐,酈,醨,鋰,鬁,鸝",53
onyomi,ケイ,音読み: ケイ,"馨,卿,係,傾,刑,兄,啓,圭,珪,型,契,形,径,恵,慶,慧,憩,掲,携,敬,景,桂,渓,畦,稽,系,経,継,繋,罫,茎,荊,蛍,計,詣,警,軽,頚,鶏,頃,兮,冏,剄,勁,勍,匸,夐,奎,奚,彑,徑,惠,憇,憬,挂,挈,攜,枅,檠,溪,炯,烱,煢,瓊,痙,盻,眤,磬,禊,笄,絅,經,綮,繼,脛,莖,薊,螢,袿,褂,謦,谿,蹊,輕,迥,逕,醯,閠,閨,頸,髻,鴃,鷄,黥,乩,倞,傒,傹,儆,儝,刲,剠,劌,启,呇,嗘,嘒,囧,坰,垧,婞,嵆,嵠,嵤,巠,幜,廎,彐,徯,悻,惸,愒,憓,憼,扃,擎,擕,晵,暌,暻,曔,栔,桱,棨,檾,殸,汫,泂,涇,涬,滎,潓,炅,炔,焭,煚,熒,熲,猄,璚,瘈,睳,睽,硎,磎,稧,窐,筀,紒,綗,繐,繫,罄,罽,葪,蕙,螇,蟪,蟿,蠵,褧,觹,觽,觿,誩,諬,謑,譓,賯,踁,逈,邢,邽,郌,鉶,銈,銒,鏸,鑙,闙,陘,嶲,雞,雟,駉,駫,鱖,鸂,麖,鼷,嵇,揭",202
onyomi,レイ,音読み: レイ,"蛎,砺,戻,令,伶,例,冷,励,嶺,怜,玲,礼,苓,鈴,隷,零,霊,麗,齢,儷,勵,唳,囹,捩,櫺,澪,癘,礪,禮,糲,綟,羚,聆,茘,藜,蛉,蠣,蠡,醴,隸,靈,鱧,鴒,黎,齡,刢,厲,另,呤,姈,孁,岺,彾,悷,拎,攦,昤,朎,柃,棙,櫔,欐,欞,沴,泠,涖,澧,灵,瓈,瓴,盠,砅,秢,竛,笭,翎,舲,荔,蛠,蟸,衑,詅,軨,邌,酃,醽,閝,霛,霝,魿,黧,龗,岭,戾",94
onyomi,ガク,音読み: ガク,"学,岳,楽,額,顎,鍔,鰐,咢,壑,學,斈,嶽,愕,樂,萼,蕚,諤,鄂,鶚,齶,卾,噩,峉,崿,斅,腭,詻,讍,遌,鱷,鸑",31
onyomi,リュウ,音読み: リュウ,"笠,柳,劉,流,溜,琉,留,硫,粒,隆,竜,龍,嚠,旒,澑,瀏,畄,瘤,窿,苙,鏐,霤,餾,鰡,刘,旈,桺,珋,畱,癃,癅,籕,綹,羀,翏,蟉,遛,鉝,鎏,鎦,鐂,霳,飂,飅,駵,騮,驑,鴗,鶹,鷚,龒",51
onyomi,ビ,音読み: ビ,"梶,備,尾,微,枇,琵,眉,美,鼻,媚,寐,嵋,麼,弭,濔,瀰,糒,糜,縻,麋,亹,侎,僃,咩,咪,娓,媺,楣,渼,湄,獼,睂,蘼,郿,醿,鎂,镾,鬽,鮇,媄",40
onyomi,セキ,音読み: セキ,"潟,汐,錫,隻,席,惜,斥,昔,析,石,積,籍,績,脊,責,赤,跡,蹟,碩,夕,勣,槭,淅,瘠,磧,舍,蓆,螫,裼,跖,蹐,蹠,迹,鉐,鶺,唽,塉,奭,媳,慼,摭,晳,睗,磶,祏,穸,緆,耤,腊,褁,襀,襫,踖,鯽,鶒,鼫",56
onyomi,カツ,音読み: カツ,"割,喝,括,活,渇,滑,葛,褐,轄,筈,刮,劼,戛,戞,拮,曷,猾,瞎,磆,羯,聒,蛞,蝎,蠍,豁,闊,濶,鞨,黠,佸,傄,劀,匃,嘎,圿,奯,桰,猲,獦,硈,碟,秸,稭,舝,葜,輵,轕,适,銽,鎋,鬠,鴰,鶡,齃,噶,渴,喝,褐",58
onyomi,ショ,音読み: ショ,"且,杵,黍,処,初,所,暑,曙,渚,庶,緒,署,書,薯,藷,諸,處,墅,嶼,胥,蜍,雎,伹,俆,偦,劯,圕,坥,怚,櫧,湑,癙,稰,竌,糈,紓,翥,耝,菹,葅,藇,蜡,諝,趄,跙,醑,鉏,陼,魣,鯺,鱮,齭,緖,諸,暑,渚,署",57
onyomi,ハク,音読み: ハク,"鞄,栢,狛,伯,剥,博,拍,柏,泊,白,箔,粕,舶,薄,迫,駁,亳,岶,帛,怕,搏,擘,檗,蘗,珀,璞,膊,貊,陌,雹,魄,仢,嚩,圤,彴,欂,瓟,礴,簙,蒪,襮,趵,踄,釙,鉑,鎛,鑮,餺,骲,髆,鮊,剝",52
onyomi,シュ,音読み: シュ,"株,主,取,守,手,朱,殊,狩,珠,種,腫,趣,酒,首,諏,柊,侏,娵,娶,棕,椶,橦,殳,洙,溲,繻,茱,銖,銹,鬚,鰌,麈,垔,垨,宔,尌,扌,枓,橾,渞,湒,澍,炷,盨,硃,祩,秼,絑,罜,腧,蛀,裋,陻,隃,飳,馵,壴",57
onyomi,フ,音読み: フ,"釜,不,付,埠,夫,婦,富,冨,布,府,怖,扶,敷,斧,普,浮,父,符,腐,膚,芙,譜,負,賦,赴,阜,附,仆,俘,俛,俾,俯,傅,咐,坿,孚,孵,巫,拊,枹,柎,桴,榑,殕,溥,畉,罘,脯,腑,艀,苻,蜉,訃,誣,賻,郛,釡,鯆,鳧,鳬,麩,麸,黼,伕,妋,弣,怤,悑,懯,捬,旉,暜,枎,滏,玞,盙,砆,祔,稃,簠,罦,胕,莆,莩,蚨,蚹,蜅,跗,郙,鄜,鈇,頫,颫,駙,鬴,麬,尃",97
onyomi,レン,音読み: レン,"鎌,廉,恋,憐,漣,煉,簾,練,聯,蓮,連,錬,匳,嗹,奩,戀,攣,斂,楝,歛,濂,瀲,縺,聨,臠,輦,鏈,鰊,匲,孌,帘,撿,殮,浰,湅,溓,澰,璉,癴,稴,纞,薟,蘞,蠊,謰,鐮,鰱,鍊",48
